region,name,class,TargetGene,TargetGeneTSS,TargetGeneExpression,distance,isSelfPromoter,ABC.Score,CellType,Disease,score_category
chr16:11349677-11349678,promoter|chr16:11349275-11350967,promoter,SOCS1,11350039,,82.0,True,0.177866,gastrocnemius_medialis-ENCODE,IBD,High
chr16:11349677-11349678,promoter|chr16:11349389-11351546,promoter,SOCS1,11350039,,428.5,True,0.21299,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11349308-11350636,promoter,SOCS1,11350039,,67.0,True,0.103945,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,High
chr16:11349677-11349678,promoter|chr16:11349504-11350518,promoter,SOCS1,11350039,,28.0,True,0.276239,THP_pmaLPS_ATAC_1h,IBD,High
chr16:11349677-11349678,promoter|chr16:11349365-11350970,promoter,SOCS1,11350039,,128.5,True,0.144533,psoas_muscle-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11349314-11350806,promoter,SOCS1,11350039,,21.0,True,0.165288,Panc1-ENCODE,IBD,High
chr16:11349677-11349678,promoter|chr16:11349454-11351556,promoter,SOCS1,11350039,,466.0,True,0.239263,H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11349340-11350706,promoter,SOCS1,11350039,,16.0,True,0.141815,H1-hESC-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11349454-11351556,promoter,PRM3,11367452,,16947.0,False,0.113765,H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11349360-11351545,promoter,SOCS1,11350039,,413.5,True,0.266835,muscle_of_leg_fetal-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11349455-11350905,promoter,SOCS1,11350039,,141.0,True,0.205625,astrocyte-ENCODE,IBD,High
chr16:11349677-11349678,promoter|chr16:11349362-11351552,promoter,SOCS1,11350039,,418.0,True,0.237687,placenta-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11349402-11351571,promoter,SOCS1,11350039,,447.5,True,0.348794,hepatocyte-ENCODE,IBD,High
chr16:11349677-11349678,promoter|chr16:11349362-11351034,promoter,SOCS1,11350039,,159.0,True,0.172197,H7,IBD,High
chr16:11349677-11349678,promoter|chr16:11349411-11350545,promoter,SOCS1,11350039,,61.0,True,0.110393,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,IBD,High
chr16:11349677-11349678,promoter|chr16:11349364-11350987,promoter,SOCS1,11350039,,136.5,True,0.178322,small_intestine_fetal-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11349389-11351546,promoter,PRM3,11367452,,16984.5,False,0.102778,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11349365-11350911,promoter,SOCS1,11350039,,99.0,True,0.199044,trophoblast_cell-ENCODE,IBD,High
chr16:11349677-11349678,promoter|chr16:11349391-11350939,promoter,SOCS1,11350039,,126.0,True,0.184223,foreskin_fibroblast-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11349365-11350976,promoter,SOCS1,11350039,,131.5,True,0.165927,pancreas-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11349527-11350538,promoter,TNP2,11363160,,13127.5,False,0.164492,THP_pmaLPS_ATAC_72h,IBD,High
chr16:11349677-11349678,promoter|chr16:11349455-11350634,promoter,SOCS1,11350039,,5.5,True,0.108828,CD56-positive_natural_killer_cells-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11349399-11350899,promoter,SOCS1,11350039,,110.0,True,0.114676,PC-9-ENCODE,IBD,High
chr16:11349677-11349678,promoter|chr16:11349402-11351571,promoter,PRM3,11367452,,16965.5,False,0.192374,hepatocyte-ENCODE,IBD,High
chr16:11349677-11349678,promoter|chr16:11349396-11350649,promoter,SOCS1,11350039,,16.5,True,0.176244,fibroblast_of_lung-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11349444-11351546,promoter,SOCS1,11350039,,456.0,True,0.227523,ovary-Roadmap,IBD,High
chr16:11349677-11349678,promoter|chr16:11349473-11350428,promoter,SOCS1,11350039,,88.5,True,0.108376,breast_epithelium-ENCODE,IBD,High
chr16:11349677-11349678,promoter|chr16:11349461-11350701,promoter,SOCS1,11350039,,42.0,True,0.137226,A673-ENCODE,IBD,High
chr16:11349677-11349678,promoter|chr16:11349512-11350545,promoter,SOCS1,11350039,,10.5,True,0.314731,THP_pmaLPS_ATAC_2h,IBD,High
chr12:48195938-48195939,genic|chr12:48195299-48196503,genic,HDAC7,48213763,,17862.0,False,0.019073,CD14-positive_monocyte-ENCODE,IBD,Low
chr12:48195938-48195939,genic|chr12:48195329-48196281,genic,SLC48A1,48166966,,28839.0,False,0.022807,CD14-positive_monocyte_treated_with_RPMI_d1-Novakovic2016,IBD,Mid
chr12:48195938-48195939,genic|chr12:48195329-48196281,genic,HDAC7,48213763,,17958.0,False,0.031216,CD14-positive_monocyte_treated_with_RPMI_d1-Novakovic2016,IBD,Mid
chr12:48195938-48195939,genic|chr12:48195329-48196281,genic,RAPGEF3,48152244,,43561.0,False,0.019518,CD14-positive_monocyte_treated_with_RPMI_d1-Novakovic2016,IBD,Low
chr12:48195938-48195939,genic|chr12:48195484-48196602,genic,HDAC7,48213763,,17720.0,False,0.028741,BJAB_anti-IgM_anti-CD40_4hr-Engreitz,IBD,Mid
chr6:385734-385735,intergenic|chr6:385362-386340,intergenic,IRF4,391738,,5887.0,False,0.027873,CD14-positive_monocyte_treated_with_LPS_1h-Novakovic2016,IBD,Mid
chr16:86009260-86009261,intergenic|chr16:86008017-86009699,intergenic,COX4I1,85833172,,175686.0,False,0.023146,large_intestine_fetal-Roadmap,IBD,Mid
chr16:86009260-86009261,intergenic|chr16:86008017-86009699,intergenic,IRF8,85932773,,76085.0,False,0.035598,large_intestine_fetal-Roadmap,IBD,Mid
chr16:86009260-86009261,intergenic|chr16:86008017-86009699,intergenic,EMC8,85833148,,175710.0,False,0.023146,large_intestine_fetal-Roadmap,IBD,Mid
chr16:86009260-86009261,intergenic|chr16:86008017-86009699,intergenic,GINS2,85722588,,286270.0,False,0.016108,large_intestine_fetal-Roadmap,IBD,Low
chr16:86009260-86009261,intergenic|chr16:86008017-86009699,intergenic,FENDRR,86542466,,533608.0,False,0.017512,large_intestine_fetal-Roadmap,IBD,Low
chr16:86009260-86009261,intergenic|chr16:86008017-86009699,intergenic,FOXF1,86544132,,535274.0,False,0.017512,large_intestine_fetal-Roadmap,IBD,Low
chr16:86009260-86009261,intergenic|chr16:86008017-86009699,intergenic,MTHFSD,86588841,,579983.0,False,0.015489,large_intestine_fetal-Roadmap,IBD,Low
chr16:86009260-86009261,intergenic|chr16:86008017-86009699,intergenic,LINC01082,86229786,,220928.0,False,0.019126,large_intestine_fetal-Roadmap,IBD,Low
chr16:86009260-86009261,intergenic|chr16:86008017-86009699,intergenic,FLJ30679,86588925,,580067.0,False,0.015489,large_intestine_fetal-Roadmap,IBD,Low
chr16:86009260-86009261,intergenic|chr16:86008518-86009789,intergenic,LINC01082,86229786,,220632.5,False,0.019294,small_intestine_fetal-Roadmap,IBD,Low
chr16:86009260-86009261,intergenic|chr16:86008518-86009789,intergenic,FENDRR,86542466,,533312.5,False,0.018188,small_intestine_fetal-Roadmap,IBD,Low
chr16:86009260-86009261,intergenic|chr16:86008518-86009789,intergenic,FOXF1,86544132,,534978.5,False,0.018188,small_intestine_fetal-Roadmap,IBD,Low
chr16:86009260-86009261,intergenic|chr16:86008518-86009789,intergenic,IRF8,85932773,,76380.5,False,0.028699,small_intestine_fetal-Roadmap,IBD,Mid
chr16:86009260-86009261,intergenic|chr16:86008518-86009789,intergenic,COX4I1,85833172,,175981.5,False,0.021392,small_intestine_fetal-Roadmap,IBD,Mid
chr16:86009260-86009261,intergenic|chr16:86008518-86009789,intergenic,EMC8,85833148,,176005.5,False,0.021392,small_intestine_fetal-Roadmap,IBD,Mid
chr16:86009260-86009261,intergenic|chr16:86008518-86009789,intergenic,C16orf74,85784689,,224464.5,False,0.018487,small_intestine_fetal-Roadmap,IBD,Low
chr17:25856485-25856486,genic|chr17:25856123-25857085,genic,KSR1,25799035,,57569.0,False,0.025593,K562-Roadmap,IBD,Mid
chr17:25856485-25856486,genic|chr17:25856167-25856667,genic,KSR1,25799035,,57382.0,False,0.016356,THP_pmaLPS_ATAC_6h,IBD,Low
chr1:206943967-206943968,genic|chr1:206943710-206944853,genic,IL10,206945839,,1557.5,False,0.146825,CD14-positive_monocyte-ENCODE,IBD,High
chr1:206943967-206943968,genic|chr1:206943710-206944853,genic,FCAMR,207143970,,199688.5,False,0.015874,CD14-positive_monocyte-ENCODE,IBD,Low
chr1:206943967-206943968,genic|chr1:206943710-206944853,genic,FCMR,207095378,,151096.5,False,0.01733,CD14-positive_monocyte-ENCODE,IBD,Low
chr1:206943967-206943968,genic|chr1:206943767-206944267,genic,IL10,206945839,,1822.0,False,0.022121,CD3-positive_T_cell-Roadmap,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943777-206944277,genic,IL10,206945839,,1812.0,False,0.041028,GM12878-Roadmap,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943787-206944287,genic,IL10,206945839,,1802.0,False,0.019963,CD4-positive_helper_T_cell-Corces2016,IBD,Low
chr1:206943967-206943968,genic|chr1:206943789-206944289,genic,FCAMR,207143970,,199931.0,False,0.016367,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,Low
chr1:206943967-206943968,genic|chr1:206943789-206944289,genic,FCMR,207095378,,151339.0,False,0.015824,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,Low
chr1:206943967-206943968,genic|chr1:206943789-206944289,genic,DYRK3,206808880,,135159.0,False,0.015031,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,Low
chr1:206943967-206943968,genic|chr1:206943789-206944289,genic,IL20,207039153,,95114.0,False,0.025662,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943789-206944289,genic,IL10,206945839,,1800.0,False,0.129574,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,High
chr1:206943967-206943968,genic|chr1:206943789-206944289,genic,MAPKAPK2,206858364,,85675.0,False,0.015482,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,IBD,Low
chr1:206943967-206943968,genic|chr1:206943796-206944296,genic,IL10,206945839,,1793.0,False,0.023791,CD4-positive_helper_T_cell-ENCODE,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943799-206944857,genic,FCAMR,207143970,,199642.0,False,0.032453,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943799-206944857,genic,YOD1,207224422,,280094.0,False,0.021733,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943799-206944857,genic,FCMR,207095378,,151050.0,False,0.034017,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943799-206944857,genic,PFKFB2,207226619,,282291.0,False,0.019375,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Low
chr1:206943967-206943968,genic|chr1:206943799-206944857,genic,IL10,206945839,,1511.0,False,0.240634,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,High
chr1:206943967-206943968,genic|chr1:206943799-206944857,genic,PM20D1,205819276,,1125052.0,False,0.015843,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Low
chr1:206943967-206943968,genic|chr1:206943799-206944857,genic,AVPR1B,206224282,,720046.0,False,0.016766,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Low
chr1:206943967-206943968,genic|chr1:206943799-206944857,genic,C1orf186,206288647,,655681.0,False,0.018403,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Low
chr1:206943967-206943968,genic|chr1:206943799-206944857,genic,RASSF5,206680862,,263466.0,False,0.019265,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Low
chr1:206943967-206943968,genic|chr1:206943799-206944857,genic,EIF2D,206785904,,158424.0,False,0.022606,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943799-206944857,genic,DYRK3,206808880,,135448.0,False,0.026546,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943799-206944857,genic,CR2,207627644,,683316.0,False,0.018639,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Low
chr1:206943967-206943968,genic|chr1:206943799-206944857,genic,CR1,207669472,,725144.0,False,0.020054,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Low
chr1:206943967-206943968,genic|chr1:206943799-206944857,genic,MAPKAPK2,206858364,,85964.0,False,0.024561,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943799-206944857,genic,CR1L,207818457,,874129.0,False,0.018487,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Low
chr1:206943967-206943968,genic|chr1:206943804-206944304,genic,IL10,206945839,,1785.0,False,0.119667,CD14-positive_monocyte_treated_with_BG_1h-Novakovic2016,IBD,High
chr1:206943967-206943968,genic|chr1:206943804-206944304,genic,DYRK3,206808880,,135174.0,False,0.015903,CD14-positive_monocyte-Novakovic2016,IBD,Low
chr1:206943967-206943968,genic|chr1:206943804-206944304,genic,FCMR,207095378,,151324.0,False,0.022105,CD14-positive_monocyte-Novakovic2016,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943804-206944304,genic,IL10,206945839,,1785.0,False,0.144805,CD14-positive_monocyte-Novakovic2016,IBD,High
chr1:206943967-206943968,genic|chr1:206943804-206944304,genic,FCMR,207095378,,151324.0,False,0.016966,CD14-positive_monocyte_treated_with_BG_1h-Novakovic2016,IBD,Low
chr1:206943967-206943968,genic|chr1:206943809-206944309,genic,IL10,206945839,,1780.0,False,0.018776,CD56-positive_natural_killer_cells-Roadmap,IBD,Low
chr1:206943967-206943968,genic|chr1:206943811-206944837,genic,IL24,207070787,,126463.0,False,0.034434,CD14-positive_monocyte_treated_with_RPMI_4h-Novakovic2016,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943811-206944837,genic,IL10,206945839,,1515.0,False,0.22511,CD14-positive_monocyte_treated_with_RPMI_4h-Novakovic2016,IBD,High
chr1:206943967-206943968,genic|chr1:206943811-206944837,genic,EIF2D,206785904,,158420.0,False,0.016892,CD14-positive_monocyte_treated_with_RPMI_4h-Novakovic2016,IBD,Low
chr1:206943967-206943968,genic|chr1:206943811-206944837,genic,DYRK3,206808880,,135444.0,False,0.021467,CD14-positive_monocyte_treated_with_RPMI_4h-Novakovic2016,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943811-206944837,genic,MAPKAPK2,206858364,,85960.0,False,0.020803,CD14-positive_monocyte_treated_with_RPMI_4h-Novakovic2016,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943811-206944837,genic,FCMR,207095378,,151054.0,False,0.030813,CD14-positive_monocyte_treated_with_RPMI_4h-Novakovic2016,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943811-206944837,genic,FCAMR,207143970,,199646.0,False,0.025069,CD14-positive_monocyte_treated_with_RPMI_4h-Novakovic2016,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943811-206944837,genic,YOD1,207224422,,280098.0,False,0.0169,CD14-positive_monocyte_treated_with_RPMI_4h-Novakovic2016,IBD,Low
chr1:206943967-206943968,genic|chr1:206943811-206944837,genic,C4BPA,207277606,,333282.0,False,0.017909,CD14-positive_monocyte_treated_with_RPMI_4h-Novakovic2016,IBD,Low
chr1:206943967-206943968,genic|chr1:206943811-206944837,genic,CR1,207669472,,725148.0,False,0.016677,CD14-positive_monocyte_treated_with_RPMI_4h-Novakovic2016,IBD,Low
chr1:206943967-206943968,genic|chr1:206943813-206944758,genic,EIF2D,206785904,,158381.5,False,0.016976,CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016,IBD,Low
chr1:206943967-206943968,genic|chr1:206943813-206944758,genic,DYRK3,206808880,,135405.5,False,0.02127,CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943813-206944758,genic,MAPKAPK2,206858364,,85921.5,False,0.019934,CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016,IBD,Low
chr1:206943967-206943968,genic|chr1:206943813-206944758,genic,IL10,206945839,,1553.5,False,0.210281,CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016,IBD,High
chr1:206943967-206943968,genic|chr1:206943813-206944758,genic,FCMR,207095378,,151092.5,False,0.030755,CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943813-206944758,genic,FCAMR,207143970,,199684.5,False,0.026892,CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943813-206944758,genic,YOD1,207224422,,280136.5,False,0.017384,CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016,IBD,Low
chr1:206943967-206943968,genic|chr1:206943813-206944758,genic,PFKFB2,207226619,,282333.5,False,0.015429,CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016,IBD,Low
chr1:206943967-206943968,genic|chr1:206943813-206944758,genic,C4BPB,207262583,,318297.5,False,0.016839,CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016,IBD,Low
chr1:206943967-206943968,genic|chr1:206943813-206944758,genic,CR1,207669472,,725186.5,False,0.017094,CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016,IBD,Low
chr1:206943967-206943968,genic|chr1:206943817-206944761,genic,CR1L,207818457,,874168.0,False,0.019374,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Low
chr1:206943967-206943968,genic|chr1:206943817-206944761,genic,CR1,207669472,,725183.0,False,0.022395,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943817-206944761,genic,CR2,207627644,,683355.0,False,0.01976,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Low
chr1:206943967-206943968,genic|chr1:206943817-206944761,genic,C4BPA,207277606,,333317.0,False,0.024762,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943817-206944761,genic,SLC26A9,205912588,,1031701.0,False,0.015092,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Low
chr1:206943967-206943968,genic|chr1:206943817-206944761,genic,RASSF5,206680862,,263427.0,False,0.020048,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Low
chr1:206943967-206943968,genic|chr1:206943817-206944761,genic,EIF2D,206785904,,158385.0,False,0.02365,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943817-206944761,genic,DYRK3,206808880,,135409.0,False,0.02978,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943817-206944761,genic,MAPKAPK2,206858364,,85925.0,False,0.029695,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943817-206944761,genic,IL10,206945839,,1550.0,False,0.264198,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,High
chr1:206943967-206943968,genic|chr1:206943817-206944761,genic,FCMR,207095378,,151089.0,False,0.040259,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943817-206944761,genic,YOD1,207224422,,280133.0,False,0.022784,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943817-206944761,genic,C4BPB,207262583,,318294.0,False,0.022162,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr1:206943967-206943968,genic|chr1:206943817-206944761,genic,PFKFB2,207226619,,282330.0,False,0.020215,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Low
chr1:206939903-206939904,intergenic|chr1:206938957-206940175,intergenic,EIF2D,206785904,,153662.0,False,0.023065,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr1:206939903-206939904,intergenic|chr1:206938957-206940175,intergenic,DYRK3,206808880,,130686.0,False,0.021073,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
chr1:206939903-206939904,intergenic|chr1:206938957-206940175,intergenic,MAPKAPK2,206858364,,81202.0,False,0.018186,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Low
chr1:206939903-206939904,intergenic|chr1:206938957-206940175,intergenic,PFKFB2,207226619,,287053.0,False,0.017117,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Low
chr1:206939903-206939904,intergenic|chr1:206938957-206940175,intergenic,C4BPB,207262583,,323017.0,False,0.016352,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Low
chr1:206939903-206939904,intergenic|chr1:206938957-206940175,intergenic,C4BPA,207277606,,338040.0,False,0.016611,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Low
chr1:206939903-206939904,intergenic|chr1:206938957-206940175,intergenic,CR1,207669472,,729906.0,False,0.017646,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Low
chr1:206939903-206939904,intergenic|chr1:206938957-206940175,intergenic,YOD1,207224422,,284856.0,False,0.015635,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Low
chr1:206939903-206939904,intergenic|chr1:206938957-206940175,intergenic,FCMR,207095378,,155812.0,False,0.027447,CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016,IBD,Mid
